mine_request,mined,hardness,node_index,node_name,node_counter,node_identifier,blockchain_length,is_pool,number_of_nodes,mining_time
84,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,84,False,1,1.6754508018493652
84,False,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,83,True,2,-
85,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,85,False,1,2.253190040588379
85,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,85,False,1,1.356889247894287
85,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,85,True,2,1.3489201068878174
86,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,86,False,1,1.604173183441162
86,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,86,False,1,0.8840367794036865
86,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,86,True,2,2.025815963745117
87,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,87,False,1,2.4471499919891357
87,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,87,False,1,1.328674077987671
87,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,87,True,2,1.6998820304870605
88,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,88,False,1,0.5672750473022461
88,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,88,False,1,1.2414038181304932
88,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,88,True,2,1.1731910705566406
89,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,89,False,1,0.47726893424987793
89,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,89,False,1,0.7944560050964355
89,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,89,True,2,0.4154849052429199
90,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,90,False,1,0.2461540699005127
90,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,90,False,1,1.4142069816589355
90,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,90,True,2,0.9661791324615479
91,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,91,False,1,1.0748438835144043
91,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,91,False,1,0.050868988037109375
91,False,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,90,True,2,-
92,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,91,False,1,0.963245153427124
92,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,91,False,1,0.8984770774841309
92,False,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,90,True,2,-
93,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,92,False,1,0.380138635635376
93,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,92,False,1,2.7840988636016846
93,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,93,True,2,1.312736988067627
94,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,93,False,1,2.345426082611084
94,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,93,False,1,0.9891750812530518
94,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,94,True,2,1.0386340618133545
95,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,94,False,1,2.175909996032715
95,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,94,False,1,0.3020179271697998
95,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,95,True,2,1.4971411228179932
96,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,95,False,1,0.005446195602416992
96,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,95,False,1,0.9265100955963135
96,False,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,95,True,2,-
97,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,96,False,1,1.0626378059387207
97,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,96,False,1,0.9151318073272705
97,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,96,True,2,0.5188736915588379
98,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,97,False,1,0.41498303413391113
98,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,97,False,1,0.24523711204528809
98,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,97,True,2,0.8687570095062256
99,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,98,False,1,1.5872430801391602
99,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,98,False,1,2.5123157501220703
99,True,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,98,True,2,0.4194152355194092
100,True,4,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,99,False,1,0.6419510841369629
100,True,4,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,99,False,1,0.1321582794189453
100,False,4,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,98,True,2,-
101,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,100,False,1,0.19749784469604492
101,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,100,False,1,0.1225578784942627
101,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,99,True,2,2.1034727096557617
102,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,101,False,1,0.0623478889465332
102,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,101,False,1,0.06566500663757324
102,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,101,True,2,0.06667113304138184
103,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,102,False,1,0.14367103576660156
103,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,102,False,1,0.08337092399597168
103,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,102,True,2,0.0885918140411377
104,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,103,False,1,0.1412649154663086
104,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,103,False,1,0.14524221420288086
104,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,103,True,2,0.1789569854736328
105,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,104,False,1,0.02680230140686035
105,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,104,False,1,0.14734578132629395
105,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,104,True,2,0.091339111328125
106,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,105,False,1,0.10057878494262695
106,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,105,False,1,0.07088708877563477
106,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,104,True,2,-
107,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,106,False,1,0.12337303161621094
107,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,106,False,1,0.15273594856262207
107,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,106,True,2,0.14827513694763184
108,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,107,False,1,0.05609011650085449
108,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,107,False,1,0.08693337440490723
108,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,106,True,2,-
109,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,108,False,1,0.17279481887817383
109,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,108,False,1,0.15545082092285156
109,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,108,True,2,0.1286168098449707
110,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,109,False,1,0.2880890369415283
110,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,109,False,1,0.07637405395507812
110,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,109,True,2,0.1691751480102539
111,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,110,False,1,0.03782820701599121
111,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,110,False,1,0.2018599510192871
111,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,110,True,2,0.14762115478515625
112,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,111,False,1,0.04410982131958008
112,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,111,False,1,0.09235286712646484
112,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,111,True,2,0.09616804122924805
113,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,112,False,1,0.0594482421875
113,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,112,False,1,0.017713069915771484
113,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,112,True,2,0.019089937210083008
114,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,113,False,1,0.13768291473388672
114,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,113,False,1,0.12481999397277832
114,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,113,True,2,0.11582088470458984
115,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,114,False,1,0.008707046508789062
115,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,114,False,1,0.055895090103149414
115,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,114,True,2,0.0675349235534668
116,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,115,False,1,0.0846710205078125
116,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,115,False,1,0.04457688331604004
116,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,115,True,2,0.037539005279541016
117,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,116,False,1,0.09944581985473633
117,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,116,False,1,0.1499769687652588
117,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,116,True,2,0.1203608512878418
118,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,117,False,1,0.07987809181213379
118,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,117,False,1,0.0510411262512207
118,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,116,True,2,-
119,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,118,False,1,0.12775301933288574
119,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,118,False,1,0.14512181282043457
119,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,118,True,2,0.04892420768737793
120,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,119,False,1,0.06084704399108887
120,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,119,False,1,0.04967379570007324
120,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,118,True,2,-
121,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,120,False,1,0.11372208595275879
121,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,120,False,1,0.12425541877746582
121,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,119,True,2,-
122,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,121,False,1,0.10147666931152344
122,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,121,False,1,0.10906863212585449
122,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,121,True,2,0.12889599800109863
123,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,122,False,1,0.05721330642700195
123,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,122,False,1,0.12907123565673828
123,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,122,True,2,0.07372474670410156
124,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,123,False,1,0.08420777320861816
124,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,123,False,1,0.006896018981933594
124,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,123,True,2,0.07351922988891602
125,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,124,False,1,0.15305089950561523
125,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,124,False,1,0.13010382652282715
125,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,124,True,2,0.108306884765625
126,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,125,False,1,0.016933202743530273
126,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,125,False,1,0.04671525955200195
126,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,124,True,2,-
127,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,126,False,1,0.0851898193359375
127,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,126,False,1,0.12543582916259766
127,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,125,True,2,-
128,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,127,False,1,0.13711118698120117
128,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,127,False,1,0.09940910339355469
128,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,126,True,2,-
129,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,128,False,1,0.05245089530944824
129,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,128,False,1,0.15759015083312988
129,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,128,True,2,0.06277084350585938
130,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,129,False,1,0.11341023445129395
130,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,129,False,1,0.011987924575805664
130,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,128,True,2,-
131,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,130,False,1,0.1283869743347168
131,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,130,False,1,0.07915186882019043
131,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,130,True,2,0.06891989707946777
132,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,131,False,1,0.17839503288269043
132,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,131,False,1,0.09827017784118652
132,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,131,True,2,0.1349029541015625
133,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,132,False,1,0.014568090438842773
133,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,132,False,1,0.1235358715057373
133,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,132,True,2,0.0940251350402832
134,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,133,False,1,0.12837910652160645
134,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,133,False,1,0.1013178825378418
134,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,133,True,2,0.10489106178283691
135,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,134,False,1,0.02933979034423828
135,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,134,False,1,0.04146313667297363
135,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,133,True,2,-
136,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,135,False,1,0.13090109825134277
136,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,135,False,1,0.17456889152526855
136,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,135,True,2,0.10637617111206055
137,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,136,False,1,0.1366558074951172
137,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,136,False,1,0.21832489967346191
137,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,136,True,2,0.20860695838928223
138,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,137,False,1,0.1571183204650879
138,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,137,False,1,0.10088109970092773
138,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,137,True,2,0.0928041934967041
139,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,138,False,1,0.06899189949035645
139,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,138,False,1,0.046185970306396484
139,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,137,True,2,-
140,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,139,False,1,0.23913192749023438
140,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,139,False,1,0.11189794540405273
140,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,139,True,2,0.19510197639465332
141,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,140,False,1,0.020847082138061523
141,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,140,False,1,0.2149829864501953
141,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,140,True,2,0.07123994827270508
142,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,141,False,1,0.08514094352722168
142,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,141,False,1,0.11492800712585449
142,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,141,True,2,0.14340782165527344
143,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,142,False,1,0.16644692420959473
143,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,142,False,1,0.14311599731445312
143,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,141,True,2,-
144,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,143,False,1,0.0634160041809082
144,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,143,False,1,0.0649118423461914
144,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,143,True,2,0.02769780158996582
145,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,144,False,1,0.11402606964111328
145,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,144,False,1,0.08875632286071777
145,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,144,True,2,0.09845519065856934
146,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,145,False,1,0.01675891876220703
146,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,145,False,1,0.08380579948425293
146,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,145,True,2,0.06826496124267578
147,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,146,False,1,0.09478211402893066
147,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,146,False,1,0.10236120223999023
147,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,145,True,2,-
148,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,147,False,1,0.09255194664001465
148,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,147,False,1,0.10572695732116699
148,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,147,True,2,0.07954907417297363
149,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,148,False,1,0.052542924880981445
149,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,148,False,1,0.05298900604248047
149,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,148,True,2,0.041725873947143555
150,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,149,False,1,0.06303524971008301
150,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,149,False,1,0.07682585716247559
150,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,148,True,2,-
151,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,150,False,1,0.12727069854736328
151,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,150,False,1,0.09610319137573242
151,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,150,True,2,0.04658317565917969
152,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,151,False,1,0.035157203674316406
152,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,151,False,1,0.040148019790649414
152,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,151,True,2,0.05520224571228027
153,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,152,False,1,0.050843000411987305
153,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,152,False,1,0.11246204376220703
153,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,152,True,2,0.10047674179077148
154,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,153,False,1,0.15216279029846191
154,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,153,False,1,0.0933072566986084
154,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,153,True,2,0.08311295509338379
155,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,154,False,1,0.05567526817321777
155,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,154,False,1,0.05193281173706055
155,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,154,True,2,0.06719827651977539
156,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,155,False,1,0.042645931243896484
156,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,155,False,1,0.10026097297668457
156,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,155,True,2,0.08346295356750488
157,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,156,False,1,0.07957983016967773
157,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,156,False,1,0.08716797828674316
157,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,156,True,2,0.08810997009277344
158,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,157,False,1,0.04242992401123047
158,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,157,False,1,0.06216287612915039
158,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,156,True,2,-
159,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,158,False,1,0.10237431526184082
159,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,158,False,1,0.09915304183959961
159,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,158,True,2,0.03661680221557617
160,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,159,False,1,0.06851387023925781
160,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,159,False,1,0.05215001106262207
160,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,159,True,2,0.045816898345947266
161,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,160,False,1,0.017945051193237305
161,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,160,False,1,0.014226198196411133
161,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,160,True,2,0.028254270553588867
162,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,161,False,1,0.044384002685546875
162,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,161,False,1,0.06698203086853027
162,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,161,True,2,0.07533097267150879
163,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,162,False,1,0.16415715217590332
163,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,162,False,1,0.08885884284973145
163,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,162,True,2,0.14420390129089355
164,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,163,False,1,0.08048367500305176
164,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,163,False,1,0.11490511894226074
164,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,163,True,2,0.07630014419555664
165,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,164,False,1,0.08957433700561523
165,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,164,False,1,0.1213691234588623
165,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,163,True,2,-
166,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,165,False,1,0.07720088958740234
166,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,165,False,1,0.0807046890258789
166,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,165,True,2,0.05336904525756836
167,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,166,False,1,0.06028890609741211
167,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,166,False,1,0.06317472457885742
167,False,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,165,True,2,-
168,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,167,False,1,0.10390996932983398
168,True,3,1,"('Node-1',)",1,e741b928c05e4d078d185073e8237c9a,167,False,1,0.1411430835723877
168,True,3,2,"('Node-2',)",2,84e0abf492fb4d1499a0fd60042338aa,167,True,2,0.07451796531677246
169,True,3,0,"('Node-0',)",0,62667dbf6e864f4a89c408b1c40e956b,168,False,1,0.05986905097961426
